tweet,label,label_id,jumlah_kata,panjang_karakter
tapi tidak saya bahkan lebih memilih bercerita baru dan lebih banyak namun waktu mengizinkan saya untuk tahu sampai mana tinta itu habis dan sampai mana buku itu akan ditutup kembali tepat beberapa hari lalu buku itu harus ditutup dan saya harus bergegas pamit,sad,2,43,260
setelah lebih dari purnama menunggu kerja keras insan tvri untuk lepas dari opini disclaimer terjawab sudah semangat menuju tahun depan insya allah,happy,4,22,147
oh yang sabar iya video anime anime saya ran banyak sangat yang ke hapus,sad,2,14,72
kok sih drummer ini lucu sih mukanya mirip menyebalkan tapi menggemaskan terus mulai dibiasin sereceh itu saya punya bias,happy,4,19,121
tungkai itu gemetaran bukan main duduk hatihati jangan sampai peluh berjatuhan berhadapan dengan atasan satu kelompok mafia buat dia hampir gila,fear,1,21,144
dan bilang kamis itu dihadapan teman teman kerja tadi pagi pas lagi apel ketegangan jadi mengakak gara gara ngengeblengan seorang pegawai yang mau mimpin yelyel diajak intermezo dulu padahal malunya itu lho,sad,2,32,206
terkejut diri ini kan lalu perut ku kruyukan akhirnya ku putuskan untuk searching dimane foodcourt iya eh pas searching no signal breh tri ku di thamrin dan tanabang tidak berfungsi sama sekali,sad,2,32,193
lokasi kamar di lantai paling hujung protes berisik sekali anjing di bawah sana depan kostan masih ada yang ulang tahunnya disiramsiram,anger,0,21,135
username not only educatedtapi jadi lah seorang isteri yang mampu menjadi sahabat baik kekasih dan juga isteri yang baik terhadap suami ini shaa allahniat nuhaa yang baik itu akan dapat petunjuk dari allah,happy,4,33,205
web permata kurang profesional ada program cashback token waktu di klik informasi masuknya ke program paket kuota data piye iki,anger,0,20,127
mudah mudahan sudah terupload semua sebelum saja mudik karena fan modal quota pun butuh daerah dengan jaringan yang bagus hiks hitungan jam juga baru slsi kalau saja mau download ini di rumahku tapi,fear,1,33,198
oh god sudah sesuai sayang bahkan lebih bagus dari punyaku a anak kita di menangis bahagya,happy,4,16,90
mungkin sih username nalarnya tidak sehat karena fan persija tidak semua penyanyi dangdut itu seronok goyangannya via vallen sopan kok bung url,anger,0,22,143
tapi dia itu bule dong menurut persepsi dia mungkin itu normal bule bebas mengapai saja begitu ingin ku berkata kasar kasar url,anger,0,22,127
ntan busuk sekali teman kok kamu begitukan saya busuk ini terus sadar sudah meminta maaf tidak dimaapin ini ya sudah terus saja saya busuk dan tidak pernah bisa difermentasi ke hal baik lagi makanya sekarang biarkan lah saya hidup bergelimang karma dari kalian,anger,0,43,260
kasihan itu tidak ada urusan dengan saya salah tidak perlu dibela nah imam besar mesum kok dibela takut tidak masuk surga rizik saja belum tentu masuk surga pakai disembah disembah kaum sialan termasuk kamu bukan url,anger,0,36,216
besoknya mamak telepon kemarin bapakmu bandel kali sudah hujan lebat maksa diri buat ke kota katanya ada rapat penting yang tidak boleh tinggal sudah demam mirip begini baru tahu rasa dia ah iya allah,sad,2,34,200
username hari ini kuliah pas pulang mengeluarkan motor dari parkiran bengong alhasil lupa bayar parkir selonongan saja keingetnya pas sudah di luar maaf iya bang,sad,2,25,161
apapun bentuknya pelecehan tetaplah pelecehan halah begitu saja yaelah sudah biasa kali sadar tidak sih cat calling sudah termasuk pelecehan loh,anger,0,21,144
sudah 26hari i menangis terus tiap harimata tambah sipit ajud mau sebulan kematian jonghyunhati ini rasanya hampa bangeti miss kamu sok muchtt url,sad,2,23,146
melihat susunan kepanitiaan inagurasi ospek jurusan dan porangkar ini membuat saya sakit kepala dimana letak ketenangan tahun ketiga yaallah dimana,sad,2,20,147
sampai kadang berpikir tuhan tidak adil saya seharusnya yang berada disana pemikiran seperti ini yang membuat kita sulit mengikhlaskan sesuatu namun saya sadar bahwa pemikiran seperti ini keliru apakah orang yang berada ditempat itu tidak berjuang dengan keras,sad,2,38,260
pedihnya hatimu karena di dzolimi jadikan itu amplas sakti untuk membentuk diri yang lebih kuat dan tegar membentuk diri lebih bijak dan berbuat lebih banyak kebajikan,sad,2,26,167
bekerja adalah ibadah jika dilakukan dengan hati berarti kita melakukan ibadah dengan khusyukselamat bekerja dan jangan lupa berdoa semoga berkah,happy,4,20,145
inayahk iyaiya sudah tidakusah sedih begitu,sad,2,6,43
keesokan paginya saya tanya sama bapak dan emak apa tadi malam nyalakan eh ternyata tidak ada yang tahu siapa yang nyalakan tuh ih saya jadi terpikirkan yang nggaknggak saya berpikir kalau itu pasti genderuwo yang nyalakan tuh iihserem,fear,1,38,235
orang yang suka maksa juga bikin tidak suka dari awal sering sekali kalau mengomong pakai kata harus sekarang yang buat dia harus belum tentu penting kan buat kita lagi kenapa juga harus selalu sekarang ngegaji saja kita belum tentu boleh maksa right selamat tinggal url,anger,0,45,270
sukses an keren sekali dengan no1 kualitasbhn krjaitu cita cita punya agar warisan sampai ke cu cusukses tims barokah terlimpahkan,happy,4,20,130
nah terus ai bakil kapan pesan gojek ebuset no signal sekalinya ada dapat driver ini marah marah ora jelas sudah kakek kakek memang tapi iya annoying saja beliau itu ingin berkata kasar tapi diriku lagi penuh dosa jadi ku tahan,anger,0,40,227
lah iya mphi serius kakak takut lihat taehyung jadi psikopat kakak di siksa di suntik obat biar tidak kabur karena di sana dia suka kakak tapi kakak sudah punya pacar,fear,1,30,166
sahsah saja anda fan persija membela pemain klub favorit walau persija bapuk tapi jangan kelihatan sekali lah apalagi soal via vallen simic ini mikir,anger,0,24,149
dan yang ditakutkan para mahasiswi ini adalah rasa aman pada bilang agak waswas kalau ada suami iya anak lakilaki tuan rumah takut di apai,fear,1,24,138
tadi pagi menonton infotainment sebelom kerja kris hatta saya saja yang ganteng ditinggalin sama hilda apalagi abang billy yang tidak ganteng saya astagfirullah ngelus dada,sad,2,25,172
baguslah akhirnya kamu yang ateis muridnya mumun ini mengaku dan menyembah teori darwin yang konyol dan tahayul itu selamat iya,happy,4,20,127
punya trauma minum air galon mungkin gara gara itu air galon kepapr sinar matahari secara langsung sebelum kebeli sama ibu mangkanya berubah rasa dan pas saya minumguenya langsung muntah,fear,1,29,186
wartawan di bunuh guru di bunuh aktivis di bunuh sesorang di bunuh belasan orang di bunuh puluhan orang di bunuh ratusan orang di bunuh ribuan orang di bunuh puluan ribu orang di bunuh ratusan ribu orang di bunuh jutaan orang di bunuh,anger,0,42,234
rabu anakbujangku selesai menempuh pendidikan di tidak bhakti ibu bakauheni eit ternyata ia dapat piala juga hehehe,happy,4,17,115
rafinha yang pemain bola di endorse sama username pula saya sudah mainin gitar dari tangan kanan ke kiri kiri ke kanan dibeliin gitar baru juga tidak sama emak url,sad,2,29,163
saya yaqin pentagon shine bakal jadi lagu seribu umat juga tapi untuk saat ini lambang cinta scenario masih debes sih dimana dimana lagu itu anjer,happy,4,25,146
yang jelas username username tidak kreatif hanya melanjutkan saja suka melempar kesalahan kepada pejabat sebelumnya atau kepada bawahan pintar bicara terutama berkilah kalau sudah begini cuci tangan selesai,anger,0,28,206
bahagia wedding elizasekar semoga langgeng sampai kakek nenek,happy,4,8,61
untuk sebagian orang lagu ini mungkin norak tapi ini lagu pertama yang ai bawain pakai sound dan panggung yang lumayan bagus i was nothing back then,happy,4,26,148
saya tidak tahu saya ingin menjagamu supaya cukup biaya hidupmu tapi saya sudah pada batas ku dan saya juga punya kebutuhan menurut ku gaya hidupmu tinggi tidak seharusnya saya takut mengingatkanmu,sad,2,31,197
username username sebentar bung saya mengakak dulu hahahahaha ini gempa lokal bung jadi potensi tsunaminya juga tsunami lokal tidak perlu risau,happy,4,21,143
yang jual permen tingting dimana iya kangen ini permen tapi lagu di iklannya tingting bukan permen tingting bukan biskuit url,sad,2,20,125
spontan nyalakan flash dan mencari tissue buat lap tidak lupa sebelumnya saya senter bagian atas kamar sejajar sama lokasi tetesan tidak ada apa apa mau lihat hasil lap di tisu pun parno pas braniin lihat untung iya cuma air biasa karena lagi flu percuma juga mau nyium itu baunya,fear,1,49,280
username saya mau tanya apa benar un tahun untuk jenjang sama sederajat akan di adakan ulang banyak berita di luar sana bahwa akan ada remidial un pada bulan juli mendatang mohon kejelasan iya terima kasih username,fear,1,36,214
username username username username username username biasanya yang bikin barisan sakit hati yang sudah tidak dapat jatah selama jadi gubernur dki dan sekarang jadi presiden tujuannya membentuk opini publik supaya kalah pilpres salam periode,anger,0,34,241
saya tidak pernah mendapatkan edukasi mengenai efek buruk dan bahaya merokok ketika di sekolah baik di sampai atau sama sama sekali tidak pernah ada edukasi yang ada hanya sanksi kepada yang sudah terlanjur merokok tanpa berusaha melarang dan mencegah kami untuk merokok,sad,2,42,270
baru kali ini lihat kasur sama selimut tidak tergoda masih lebih tergoda baring di lantai sambil kipas kipas mungkin majalaya memang beda benua sama bandung,sad,2,25,156
terima kasih selalu menciptakan lagu bagus buat nuest dan nuble huhuhu youve work hard sayang jadi sini peluk saya saja tidak perlu peluk tiang,happy,4,24,143
sangat bersyukur bisa mendoakan kakeknya bung karno bersama anakanak yatim piatu username,happy,4,12,89
bekerja dengan hati dan selalu mengandalkan dari allah sendiri itu hasilnya beda dan awet selamat bertransformasi menjadi comdev yang sesungguhnya sebagai teman saya selalu berikan support dena,happy,4,27,193
ini akan baik jika kita saling bertukar posisi awalnya istri yang atur kemudian ada tudingan kurang mengenakan biarkan suami yang mengatur dan lihat apa masih bisa ada kalimat kalimat pembuat murka yang dilontarkan ulang,anger,0,34,220
tidak perlu irikita punya sepi sendirisendiri jika hidup orang tampak meriahitu karena sepi dirayakan dengan mewah adimas imanuel url,sad,2,19,133
jangan sok akrab ye mention mention saya maling dulu saja yang benar nanti kalau sudah sukses jadi malingnye baru saya balas mentionan kamu kamu pada url,anger,0,26,153
eh nganu kalau kita ditelpon orang yang mau tipu bisa tidak sih kita laporin polisi berdasarkan nomor telepon dia kan tiap nomor sekarang sudah teregisterasi iya terus bakal ditindaklanjuti tidak iya maksudnya tuh biar orgnya ditangkap dan tidak makan korban,fear,1,40,258
jadi yes mengatur kesiapan yuk yuk buat punya anak bukan cuma dari mental tapi juga kesiapan finansial harus imbang men saya sih percaya tanaman yang dari awal dirawat dengan baik beda kualitas sama yang dibiarkan hidup begitu saja,happy,4,38,231
protes warga yang tidak terima anaknya diterima masuk ke sama negeri bukan karena kualitas sekolah negeri lebih baik atau bisa membuat anak anaknya sukses tapi karena biayanya yang lebih murah ini benar benar zaman sulit,sad,2,35,220
pancasila diuangin dipaksain pendidikan dijualin otak dikandangin kampus disatronin periode dibatalin url,anger,0,12,105
hamdulilah sih fifa ternyata adil sok bahagia finally username song will be played at the stadium too yipiiee,happy,4,18,109
saya lebih takut sama manusia daripada sama setan tidak pernah ada setan kemanusiaan tapi kalau manusia kesetanan banyak bahkan seram habis,fear,1,21,139
anis bilang prabowo didukung mafia asal mangap apa fakta sok menyolot kunyuk username satu ini tidak ada sopan santunnya sama pemimpin,anger,0,21,134
username kalau saya belum punya apa apa padahal saya ingin bawa cewek saya ke jenjang yang lebih lanjut lebih serius jelas saya minder takut tidak bisa memenuhi kebutuhan dia secara materi inilah yang bikin saya takut buat menikah endingnya,fear,1,39,240
tapi itu takut woy sumpah benaran sampai paralyzed gemeteran tidak bisa ngapa mengapai dan tidak bisa mikir teman teman saya pada bilang kenapa kamu galari lari anjing bahkan diam disitu saya kalau jadi kamu sudah lari sudah well i would said the same thing if i were you tapi kamu tidak tahu rasanya,fear,1,53,300
bapak kos lihat sinema elektronik di ruang tengah bule datang terus bilang nangisnangis terus kenapa indonesia bikin film nangisnangis terus em kenapa kira kira,sad,2,24,160
tersenyum saja walau terpaksa saat kamu di khianati sahabat atas janji dan sumpah setianya karena kamu sedang di perlihatkan betapa bangsatnya dia dan dijauhkannya hatimu dari memberi rasa sayang padanya,sad,2,30,203
username username menanti balasan dari tuhan begitu iya iya sih doa orang yang tersakiti itu mujarab asli intinya terlalu cinta disakitin apapun itu ia tetap cinta kasihan saya jadinya,sad,2,29,184
username username username anda benar tidak disemua tempat kita boleh melaksanakan sholat salah satunya di bangunan yang didirikan untuk kekafiran salah satunya gereja saya berlindung kepada allaah dari godaan setan yang terku,fear,1,32,226
awalnya di bio ig dituliskan every picture has a story dan saya mulai merenungkan kayaknya tidak deh memang di balik foto selfie ada cerita apa oke berarti harus di ubah berarti menjadi berisi cekrekan teman dan cekrekan sendiri sip,happy,4,39,232
iya allah mohon berikanlh kekuatan dan kesehatn buat yang menjalankan tugas wakil ketua username dan mendes username dan rombongn serta masyrakt untuk menuju ridhomu aamiin3 username username username username username username url,happy,4,32,231
baru jadian langsung ganti status di facebook berpacaran dengan kalau putus langsung saat itu juga ganti status di facebook lajang,happy,4,20,130
username username username apakah bisa di anggap saudara jika mereka akan membubarkan acara ustadz yang akan memberikan tausiah ilmu kepada kamimikir sedikit kenapa,anger,0,23,164
username mas adie biasanya para pecundang memang mirip gituselalu berharap hal terburuk menimpa negeri ini sambil meperkeruh suasana dengan harapan ada kesempatan untuk mencuri kekuasaan,anger,0,25,186
hah yang kemarin dipermasalahkan di kasus gitasav kan bukan bagian sexual harrasment gitasav ke tristan itu sih sudah benar yang dipermasalahkan kan cara dia merespon helmi those are two different cases kayaknya banyak iya yang salah paham kemarin yang kontra sama gitasav di case mana,anger,0,45,285
kamu ah saya benci semuanya,sad,2,5,27
username username coba selama masa jabatan anda pak username apa saja yang sudah anda lakukan untuk indonesia agar disegani bangsa bangsa bangsa mana saja yang sudah menyegani indonesia,anger,0,28,185
askmf tadi jam saya beraniin buat line dia duluan tapi sampai sekarang masih takut buka lineaplkasinya saya stop jadi tidak ada notif saya takut gadibaless,fear,1,25,155
persahabatan itu tidak perlu filosopi tidak memiliki nilai dalam hidup akan tetapi itulah yang memberikan nilai untuk kelangsungan hidup bahagia friendship day,happy,4,22,159
username username keledai itu dibilang bodoh karena bisa jato ke lobang yang sama ternyata ada juga yang lebih parah dari keledai bikin emosi saja ngebayangin besok,anger,0,26,164
saya suka saya mau ketemu saya menonton konser sndrian no prob yang penting di dalam saya have fun,happy,4,18,98
username sebagai jiwa berwirausaha atau pengusaha harus berani mengambil resiko apapun itu demi usaha iya kegagalan awal dari kesuksesan,happy,4,19,136
di logika saja begini sebelum sebelumnya saya dan teman teman saya tidak pernah dekat dekat kamar itu tidak sampai ini setan nongol anjing gara gara sih abang jadi nongol itu setan saya takut,fear,1,33,191
username akhirnya kutemui kembali lelaki yang sekian tahun lalu gagal saya dekati ketika tahun ini ingin memperjuangkan cinta kembali ternyata kamu sudah ada calon untuk kamu nikahi,sad,2,27,181
jilbaber baju natal norak anjing anjing kalian sudah mnyambut di hotel wahai intel setan username username apep ahmad tardiyana urbane anjing ini saja pola ulah intel busuk kamu mengikuti orang kemnpun kotoran alat teror bngsat lagi lagi kalian pasang di kamar kerjasama dengan hotel kotoran,anger,0,45,291
kadang tidak setuju sih kalau mau bikin impression bahwa kamu itu arsitek dengan cara isi feed ig dengan hal berbau arsitektur iya padahal bagi saya sih ig iya buat interest saja tidak selalu hal arsitektur dan banyak media lain selain ig semacam behance issuu dan lain buat memamerkan karya,anger,0,49,291
iya iya kok saya bodoh sih dana jatuh dilubang yang sama tidakkuat ini saya begini terus capai,sad,2,17,94
sedih lihat kondisi rahtawu sekarang mirip begini lebih suka kondisi rahtawu yang dulu sepi dan alami username url,sad,2,18,114
separah inilah saya yang tidak mengerti bahwa ada fitur banking dan ibanking okay im done ngomong-ngomong terimakasih sudah menjadi yang tersabar menghadapi diriku yang gapteknya tidak ketulungan semoga alam semesta mengamini chatmu iya,sad,2,33,236
kalau memang tadi hari terakhir bisa bercanda bercanda sama kamu inshaallah saya sudah siap buat pisah biar berat juga tidak boleh egois semoga sukses iya kamu ke depan,sad,2,28,168
beberapa hari yang lalu foto saya di posting salah satu akun instagram milik bisnis transportasi kapal laut tanpa izin dan tidak mencantumkan sih pemilik karya,anger,0,25,159
saya sama kakak saya adalah orang yang jago makan pedas lagi musim ayam geprek atau gepuk pastimintanya yang paling pedas jadi kemarin siang gofood oke cis ayam geprek ria ricis ternyata enak malamnya beli lagi dan makan di tempat,happy,4,39,230
akhirnya ku putari itu thamrin sampai pening kok ini saya melihatlihat dan yuk kno buat banyak sekali dong baju kemeja koko bomber jacket kaos cakap cakap sekali buat brondong dan mantan saya,happy,4,32,191
username username username negara mana didunia ini yang bisa memendam liberalisme afganistan pakistan iran termasuk negara maju tidak mereka sekarang negara mana yang masih menggunakan khilafah,anger,0,26,193
username username username username ku ditinggal senja malam menghampiri sendiri ku dalam menanti segera oh angin sampaikan rinduku terlupakah kamu pada janjimu ketika bersama rindu bergelora perpisahan menikam jiwa kamu pandai mengusik kamu kapan,sad,2,34,247
lanjut di bareng lia sobat cantik kamu termasuk cewek yang kalau keluar rumah suka pakai sunscreen atau yang cuek saja iya paling cuma pakai jaket saja iya karena kita kan memang harus melindungi kulit tubuh dari paparan sinar matahari biar tidak kusam,happy,4,42,252
iya ini bagaimana iya hadiahnya aduh lama sekali,anger,0,8,48
beberapa orang menepatkan dirinya di belakangmu selangkahbukan berarti dia kalahhanya saja mungkin dia menyukai posisi ituyadia suka di belakangmudan kamu terus menatap ke depantanpa tahu cinta ada di belakangmu,sad,2,29,211
username amin punten apa ada issu miring terkait rencana pertemuan buka bareng dengan kuwukuwu serta dikecamatan ciwaringin sore nanti bertempat dirumah bos buah depan sumberwaras,fear,1,25,179
untuk yang sakit semoga disehatkan untuk yang mencari pekerjaan ditemukan segera untuk yang bimbang diberikan keyakinan untuk yang hilang arah diingatkan kembali ke allah sehat dan bahagia selalu,happy,4,28,195
username kalau makan siang di warung tegal belakang kantor andalan saya makan di situ adalah paket tertawa sampai bu haji iya tahu kalau setiap mau bayar dia bilang biasa kalau makan mah yang penting kenyang untungnya saya bukan tipe orang yang suka nongki nongki dan kalau mau beli a,happy,4,49,284
jadi ceritanya adekku pinjam buku paket ke mantan kakak kelas yang sudah lulus nah tidak sengaja menemukan kertas nyelip disalah satu halaman pas adekku baca bilang eh mbak surat cinta terus ku baca dengan bersuara,happy,4,35,214
kajian pagi sakit sedekah sedih sedekah kamu tidak akan pernah tahu dari pintu sedekah yang mana kah allah akan mengembalikan sedekahmu dalm bentuk yang tidak pernah kamu duga masih banyak lagi keajaiban sedekah lainnya,happy,4,34,219
username saya tidak salah bila mohon pada username segera perintahkan menkes untuk menambah ruangan khusus sakit jiwa pada setiap rumah sakit sebab tidak menutup kemungkinan usai pilpres setiap rumah sakit akan dibanjiri pasien sakit jiwa tanda tanda kearah sa,fear,1,39,260
username username lah bagaimana saya mau pilih golkar karena orang yang katanya penting tidak memperkuat investasi di indonesia tabung saham katanya mules kalau lihat saham bakrie group pemerintah perlu tertibkan seperti saham bakrie username,anger,0,34,242
walau ramadhan menyebarkan energi kebaikan harus lebih semangat dibandingkan sebelumnya terima kasih untuk batam url,happy,4,15,116
username sekedar mengingatkan juga mas mungkin cari tahu apa penyebab dollar terus melambung sebelum kasih statement yang menggiring opini seperti ini,anger,0,21,150
kamu ingin menonton film dibioskop tapi tidak punya tiket terus kamu boleh begitu ikut menonton iya begitu lah kalau paku payung dikasih nyawa sudah tidak ada tiket tapi tetap maksa tolol sih,anger,0,32,191
baru kali ini pemakaian fasilitas laboratorium dikampus sendiri bayar kalau begitu uang yang dibayarkan tiap semster apa tidak termasuk di doain yang buruk apa yang baik ini,anger,0,27,173
astaga baru bbrapa minggu tidak ada kabar kalian bareng bareng event begitu kok iya kangen miss you sok much teman-teman,sad,2,20,120
fuck kamu lolloe mau jatuhin agnezmo kanha tertawa,anger,0,8,50
bangun tidur langsung disuruh pergi tapi disuruh mandi dulu dan harus sampai sebelum ashar iya bayangkan saja bangun saja jam url,sad,2,21,129
setiap orang pasti ada masalah masalah iya berbeda beda asalkan kita mampu mengatasi masalah itu sendiri tapi masalah yang saya hadapi sulit untuk diatasi sendiri bingung resah url,fear,1,28,180
kemarin melihat lamtur mengomongkan tentang bank bni yang bermasalah awalnya dicuekin sih tapi jadi perhatian sekali setelah hari ini uang gaji keluar kata mbanking tapi waktu di cek bahkan yang keluar cuma persen dari gaji yang harusnya keluar,sad,2,38,244
sampai sekarang saya sudah tidak bisa peka lagi kalau di dekati cowok sampai saya insecure sama cowok saya merasa mirip hati saya sudah rusak buat jatuh cinta lagi,sad,2,28,163
entah kenapa jadi seram naik malam malam akibat cerita ibu kalau adik iparnya itu pernah naik hantu kereta hantu begitu dari lenteng agung ke tebet iya tapi itu tahun sebelum berac kayaknya,fear,1,32,189
dari mau tidur tidur sampai bangun tidur kok iya mirip merasa aneh tidak enak hati sudah dibawa istighfar masih saja bangun tidur mirip sedih mirip mikir tidak puguh ini kenapa sekali coba,sad,2,32,188
username namanya hijrah itu orang baik berpindah menuju ke ketempat yang lebih baik kalau rizieq orang yang berbuat sangat buruk melarikan diri bukan hijrah ke negara orang lain,anger,0,28,177
pasti kamu akan berpikir bagaimana cara menggantiku kelak tapi kumohon sesuaikan lah gaya hidup dengan kondisi saya ikhlas membantu ini untuk kelanjutan mu kelak disaat saya tidak punya apa untuk membantu,sad,2,31,204
eh gimanasi rasanya dapat enak tidak semriwing semriwing begitu tidak sik ceritain sedikit dong bagaimana rasanya selama hidup tahun belum pernah dapat,sad,2,22,151
sebenarnya bos yang suka bertanya karyawannya sudah punya pacar mbak sampai detail itu tuh tujuannya apa iya deg degan saya jawabnya takut berpengaruh ke pekerjaan saya dulu di kantor lama juga begitu bosnya,fear,1,33,207
sudah ah tetap ariel tatum idolaquh betapa banyak kata kata tidak pantas dari para netijen lelaki tapi doi stay calmdown namanya public figure mah harus setrong iya mbak ariel,happy,4,29,175
indak ayo lebaran ke bandung saja nanti di sana biaya makan sama akomodasi tidak perlu mikir nanti ikut saja jika saja saya di izinkan saya sudah ikut ajakan ke bandung,happy,4,30,168
demi apa kalau saya punya ban agus saya trade langsung ini sama sih mas,happy,4,14,71
salah satu efek merapi sama bom bagi orang yang mau bikin event negara lain takut ke jogja dan indonesia karena jadi saya lagi ada event internasional dan beberapa negara belum konfirmasi karena takut sama merapi sama teror juga semoga merapi lekas reda semoga tidak ada bom lagi,sad,2,47,279
terimakasih berkenan hadir buka bersama merdunya lantunan suara azhan terdengar dari arah mushola kuucap sapa untuk semua selamat berbuka puasa temanteman url,happy,4,22,158
dari pada update kesal kesal lebih baik update resep makanan buat buka dan sahur tapi nanti takut jadi ada yang kesal negatifthinking astaghfirullah,sad,2,23,148
apa dasar ngakaknya baca kok cuma satu ayat saya biasa saja mengapai marah ateis justru sangat menggelikan bagi saya ketika mereka menyembah charles darwin dengan segala teori tahayul dan konyolnya,anger,0,30,197
jengjeng nyanyi pakai okulele simak oh simak susah amat sih kamu,sad,2,11,64
tenganan festival menjadi festival pariwisata unggulan di karangasem yang memiliki tagline karena menjanjikan keunikan adat tradisi budaya yang adiluhung dengan live event tradisi perang pandan yang sudah mendunia,happy,4,28,213
mission accomplished yang penting sudah ngenalin username ke mama papa tinggal tanggal mainnya lagi kan dia yang syahadat atau saya yang di baptis wagelaseh bagaimana menurut edak username,happy,4,28,188
ini mbak sekarang orang lagi hobi bongkar bongkar twitt lama saya kadang sampai takut speakup hanya karena terpikirkan adakah twitt saya dulu dulu 20092010brppun itu ada yang sempat nyinggung orang,fear,1,30,197
itu pesan masuknya sudah sexual harrasement sih dan itu sesuatu yang tidak bisa dibilang biasa saja di budaya yang paham patriarki iya tinggi memang hal itu kelihatan tidak penting tapi coba yang diperlakukan begitu saudari kalian teman atau pacar tetap semangat gita via,sad,2,43,271
username sehat tiap hidupin data seluler selalu muncul notif yang pemakaian lebih dari terus data seluler otomatis mati begitu terus berulang padal kuotanya masih lebih akhirnya tidak bisa dipakai respon yang solutif sudah berkali kali mirip begini hati,anger,0,38,253
baru kali ini merasa sukarela nyebarin kegiatan yang disukai dan bermanfaat juga tanpa diminta nyebarin pun pasti bakal disebar mulai dari sekarang mari bersepeda url,happy,4,25,166
pulang sudah ah jakarta keras men kalau sudah sore,fear,1,9,50
disaat orang orang ramai di twitter saya lagi riweh mempersiapkan menonton bareng piala dunia hari menonton bareng dengan durasi acara sampai jam,happy,4,22,145
sayang saya rindu rindu akan senyummu rindu akan mata indahmu rindu akan semua tentangmu sayang iya sayang sayangnya kamu tidak mampu merasakan rindu ini,sad,2,24,153
turut berduka atas gempa di lombok sepertinya niatan saya ke rinjani harus ditahan dulu semoga tidak ada lagi korban dan gempa susulan url,sad,2,23,138
username username hahahahah anjing sama saya waktu itu sempat takut muka saya penuh dengan rambut rambut halus yang numbuh gara gara aloevera,fear,1,22,141
kalau berita ini benar sungguh menggelikan sekaligus menjijikkan lebih parah merendahkan martabat diri bangsa dan masyarakat indonesia semoga itu isu bohong username username username username url url,anger,0,27,200
username no telepon sudah dari kemarin useetv saya layar blank tolong segera dieprbaiki dan tolong segera kirim teknisi ke lapangan saya menunggu jam lagi tolonf konfirmasinya saya harus pergi kerja jangan pelanggan hanya disuruh menunggu i,anger,0,36,240
fan mana pun yang benci sama curry akan tetap ngakuin points iya bahaya sekali mau ngelempar dari mana pun kemungkinan bola masuknya itu,fear,1,23,136
ahoker pdip ini kenapa iya tidak pernah obyektif menilai prestasi kenapa ahok selalu diklaim paling berprestasi penyesatan opini publik adalah jahat menurut saya sih url,anger,0,25,169
yang pernah atau sedang ngejalanin usaha pasti tahu lika liku keunikan konsumen prinsip saya selama bisa saya penuhin permintaannya i will di itu walaupun bagi saya aneh,happy,4,27,169
ini yang kami sebut kebahagiaan member saja mungkin sering berubah karena tugas mereka untuk negara tetapi saya tidak bisa menyembunyikan kegembiraanku tahun depan kami menyelesaikan perjalanan panjang kami mengirim oppa kami untuk mendaftar wajib militer url,happy,4,36,259
username betul betul mbah saya juga heran kok masih ada profkyaidan buya yang mau dibawah rok siembok yang setahu saya selama sekolah tidak terdapat satupun tulisan ataupun artikel yang memuat jasa siembok terhadap negara,anger,0,34,221
username namanya juga kerja a harus profesional kalau tidak profesional mau makan apa neng cinta tidak kenyang neng lebih suka makan daging apalagi yang bakarnya aa,anger,0,26,164
berkumpul dengan tementemen sampai yes sampai yang pernah berjuang bersama tahun yang lalu sudah jadi bapak dan calon bapak saya sih harusnya sudah jadi calon bapak juga kalau saja tahun lalu iya tahun lalu ah sudahlah tertawa,sad,2,37,226
username username maunya hadiahnya saja khayru ummah perintahnya menyuruh kepada yang maruf dan mencegah yang munkar tidak mau ibarat ingin kenyang tapi tidak mau makan,anger,0,25,168
username selamat malam seyogyanya jalur sepeda hanya untuk sepeda dan trotoar untuk pejalan kaki sesuai dengan uu no2009 parkir sembarangan adalah tindakan pura pura tidak tahu saya yakin manajemen username tahu uu tersebut username,anger,0,34,232
saya suka heran iya sama bapak bapak abang abang yang makan siang dirumah makan dikerumunan orang banyak saat bulan puasa rasa malu iya dimana itu lho,sad,2,26,150
turut berduka cita buat kawan a cak semoga keluarga yang di tinggalkan a bisa di beri kesabaran amp meridoi kepergian almarhum,sad,2,21,126
situ mau ngelacur di mana an dibayar berapa bukan urusan sini sini hanya gasukak kalau situ salah gamo meminta maaf etapi bukan urusan situ juga sih sini mau suka atau tidak sama situ,anger,0,33,183
kemarin di belakang kampus juga ada anak kambing asal nyebrang eh kambing iya saja yang nyebrang saya yang histeris takut mereka ketabrak,fear,1,22,137
terima kasih mbak novitasarilaras sudah service macbook di username auditorium nurcholish madjid universitas paramadina,happy,4,14,119
sangat tidak mudah keluarga korban pencabulan beberapa keluarga yang memilih menutup buku kasus karena takut aib akan tersebar lebih memilih mirip begitu trauma anak jadi nomor,fear,1,26,176
walopun lebaran masih lama nuansa maaf memaafkan sudah menyebar kemana kemana tadi ke atmkatanya maaf saldo anda tidak mencukupi saya coba telfon teman eh operator juga meminta maaf katanya maaf pulsa anda tidak cukup untuk melakukan panggilan ini,sad,2,38,247
