tweet,label,label_id
damai tahi lo soekarno yang membubarkan partai islam masyumi dizaman pak soeharto di bolehkan kembali masyumi menjadi keluarga besar bulan bintang lalu partai bulan bintang 1998 bego dungu sok tau cebong200 url,anger,0
berrti limbad bisa ijat,neutral,3
nih typing ngentod hanceut bereum,neutral,3
contact kita bisa dinamain siapa saja ngeri juga,fear,1
bukan lockey tapi ikutan sedih lihat denise keluar dari sn dan enggak perpanjang kontrak sama agensi terus mengasih ini buat fansnya sedih,sad,2
iya takut banget soalnya fc rpku pakai thailand juga,fear,1
pagi yang cerah dapat kabar baik dari bighit,happy,4
wkwkw infp benar banget sudah gelisah gelisah panik tapi tetap kayak aduh sebentar lah main farmville dulu duh ngantuk yaudahlah tidur dulu,fear,1
ngeri ah sebegitunya caper sampai jelek ini orang lain biar dipandang oke,fear,1
aduh sih tolol keceplosan,anger,0
semangat chingu,happy,4
untuk yang sakit semoga disehatkan untuk yang mencari pekerjaan ditemukan segera untuk yang bimbang diberikan keyakinan untuk yang hilang arah diingatkan kembali ke allah sehat dan bahagia selalu,happy,4
karena saya egois dan bego,anger,0
ingin menjadi anime,neutral,3
waktu kalian jadi oposisi era pak harto pak surabaya kalian mudik lewat jalan tol jembatan pelabuhan yang dibangun era pak harto surabaya logika dipakai admin dungu bikin anjlok elektabilitas pak username cc username username username username cc username url,anger,0
ya allah aku ketularan orang-orang sini genre musik a kayak giniehh tapi lucu juga sih lagunya terutama dibagian memang lagi manjahhh lagi pengin di manjahhh,happy,4
pulang babai kawan kawan semoga kalian bersenang,neutral,3
bila tapi tak camni lah,neutral,3
b nama kembaran sih haechan jadinya luar,neutral,3
indak usah jauh jauh mikir besok pemimpinmu siapa mikir nanti sahur makan apa saja dulu kalo masih berharap dapat takjil saur on the road fix enggak usah sok koar koar deh gonta ganti pemimpin xixixi,anger,0
ya ampun pagi pagi sudah bikin emosi wkwk,anger,0
semua hobinya kaget jengkel,anger,0
askmf coba deh sekali saja lu jadi gue merasai jatuh cinta diam diam lu perhatian ke gue dan gue senengnya diam diam tiba tiba dapat kabar lu jadian sama cewek lain juga gue diam diam diam sakit ndiri,sad,2
8 juli 2018 anak perempuanku dan kakeknya sudah kembali melalui upacara ngaben di singaraja april 2011 aku kehilangan anak dalam kandungan 4 bulan dan tak lama desember suamiku juga,sad,2
ut ut setiap sabtu minggu kalo ut jogja bagaimana memilih ttm 3 matkul mundur terus semester depan registrasi tapi belum tabrakan jadwal kerjaku juga setiap hari cont,neutral,3
tapi kami suka kpop itu tulus kak enggak merasa juga dimanfaatin karya mereka juga bagus kok menurut kakak karya mereka enggak bermanfaat mau aku kasih lihat penghargaan2 yang mereka terima julid amat sih begitu banget bencinya sampai dibentur2in sama even motogp aneh,anger,0
joonyoung paling merinding sama sedih jadi 1,fear,1
sayang janganlah kau waton seram,fear,1
lebay banget anjir menangis sampai tersedu sedu kayak diapakan orang malu anjir,anger,0
jenis penyapu tuh,neutral,3
permulaan yang bangsat untuk febuari 2022,anger,0
done bismillah terima kasih banyak buat ganya semoga banyak hal baik yang datang ke kamu semoga impian kamu segera tercapai amin buat jaehyun dan soobin juga semoga sehat selalu pokoknya be happy anw let si be moots oiya have a nice day kamu be happy too okay semangat,happy,4
jangan pernah lo sia2in lo kecewain lo sakitin orang yang sayang dan sudah nyaman sama lo demi orang yang lo suka jangan,fear,1
username username username saya enggak butuh jawaban yang template kak ini orang username mana ya kok enggak ada jawab saya sudah order dari tanggal 28 mei lho dan sampai sekarang belum sampai brgny,anger,0
lagi ada suntik campak begitu awalnya enggak tau pas banget mau pipis pas mau balik ke kelas enggak sengaja lihat orang bawa kotak2 begitu gue pikir pasti suntik karena takut yaudah taunya gue lari duluan sambil teriak suntik suntik,fear,1
dalem hati padahal panik juga sih anying bego,anger,0
malioboro tuh dicari orang jualannya dipindahin dong jalan,neutral,3
username saya sudah menghubungi halo baca 1500888 dan tekan 1 1 dan 0 saya sudah melakukan itu sampai 10x sampai pulsa saya habis dan jawaban nya selalu maaf operator kami sedang sibuk bagaimana mau cek status saya,anger,0
wattpad enggak wattpad prem sebulan gakepake belinya 2 feb rep dm pinjem,neutral,3
banget hehe apalagi kalau lagi tidur terus kaget rasanya kayak pengin marah marah,anger,0
enggak nder kayak nya gara-gara quarantine deh soalnya dulu aku kalo maju santai banget enggak nervous enggak tremor bagus-bagus saja terus sekarang jadi kalo mau maju tuh masih enjoy saja tapi waktu sudah mulai mengomong buyar semua jadi tremor kata-kata yang sudah disiapin hilang semua begitu deh jadi sedih,sad,2
patrick wilson berperan astronot dan john bradley whistle blower diacungi totalitas aktingnya tapi akting halle berry menjadi juara profesionalitas dan jam terbang,neutral,3
kepastian libur karena ikut tanggalan bank indonesia jadi kalo bi libur ya ikut libur kalo dipaksain masuk nanti bingung sendiri kerjanya bagaimana,fear,1
punya lah senang benda nih ah kenapa dulu masa study aku budu betul ah,happy,4
wkwkwk santai saja ayok mutualan sini,happy,4
kating takut adek tingkat aku doang kayaknya ini matkul wajib padahal bukan mkp senang,fear,1
aku tidak mampu mencegah hatiku untuk tidak terus merindukanmu meski aku sadar bahwa rasa rindu ini hanya akan membuatku bertambah sakit,sad,2
jujur takut digetok mami beli hoodie lagi,fear,1
kamu mau mengomong apa kayaknya kamu dendam kepada anies pernah disakiti olh gub anies salah apa anies kpdmu kenapa dendam kamu klmpok dki42 yang tidak puny gub anies bukan url pada tempatnya kamu maki2 anies salah url,anger,0
lu sebut bumi pancasila ustadz lu sebut pantatcina demokrasi thoghut otak,anger,0
sedih betul jadi penyokong manu pagi nih,sad,2
username ya berarti gua dosa dong masalahnya nyokap gua kalo nyuruh gua beli kopi enggak ditanyain kmbaliannya yaudah gua inisiatif saja tabungin,fear,1
gue jalan dipaling sambil bilang,neutral,3
yhh marah mulu lo cepat tua mampus,anger,0
otak kaum lo yang tolol pakai sumber yang nasional drun,anger,0
kadang pulang cerita ke anak isteri habis menonton konser a b sih dan gratis karena sembari kerja tapi tiap anaknya bertanya konser ina itu kelewatan sedih,sad,2
username username username username username username username username begini lho mas amalan nu misal tahlilan ziara kubur yasinan di bilang bid ah sesat sama kawan kawan terus di jawab kadang sampai dilawan balik disk,sad,2
saya paling tidak suka dengan orang sombong saya saja yang tanahnya 7 hektar aset berlimpah saldo di rekening 12 digit itupun baru satu rekening dan punya banyak investasi di dubai diam diam saja,anger,0
jaga2 takut die terjun lagi itu huhu,fear,1
laura diwawancarai selama beliau mengomong ngangguk ngangguk relate cuman motivasinya hh tapi ketika atau,neutral,3
petani tersebar di seluruh indonesia menteri bumn gagas program tani et dengan tujuan membumikan bertani sehingga petani menghasilkan pertanian secara,neutral,3
lagi marah,anger,0
kamu apa kabar sayang,sad,2
aku lebih takut lihat biru japan ketemu bam,fear,1
wkwk panik lu,happy,4
karena orang presiden kita jkw ini memang dapat amanah buat mengerjakan ini andai nyawa dia sendiri yang dimintak oleh ibu pertiwi agar bangsa ini maju sejahtera dan adil beliu pasti berikan salam saya buat sodara yang ada dipapua username,happy,4
tanpa kita tanpa media kita bosan tanpa orangtua kita takkan di ini tanpa we re nothing,neutral,3
gue enggak ngestan sn tapi ini sedih banget ya allah,sad,2
iya ya kalo dipikir begitu tadi sudah aku takedown tadi bilangnya badge ijo itu squad leader kayak hyotion sambil mengasih nunjuk foto takut jelek dimata fan mereka yaudah tadi langsung aku takedown,fear,1
egoisnya aku pada saat itu ku tutup semua mata telinga bahkan hati saat dia mungkin merasa dalam kebimbangan ku acuhkan perasaannya saat dia ingin mencari yang lain aku sangat egois bukan aku hanya memikirkan bahwa hanya aku yang bisa melakukan segalanya baginya ternyata aku salah,sad,2
kalo lihat orang naik motor yang lampu seinnya masih nyala padahal enggak belok langsung reflek mengecek lampu sein sendiri takut kelihatan tolol,fear,1
serius gue bingung sama maksud and tujuan orang-orang yang suka ngelempar kereta dengan batu menyakiti orang lain kan kalo sampai kena kaca n pecah punya penyakit jiwa kali ya,anger,0
pertama terlintas di kepala tiap oriol paulo kali ini series kegilaannya dengan durasi film sebelumnya,neutral,3
username malam saya mau tanya kenapa benefit saya dibatalkan saya bukan dropshiper dan saya rasa tidak ada aturan yang saya langgar sensitive no,anger,0
andai id my takyah guna pasport malam nih saya dah sampai my lagi itulah hidup selalu dihadapkan dengan pilihan mau tak mau salah satu harus direlakan,sad,2
ya masalah dia mau masuk partai penista agama itu hak pilihan dia yang di sayang kan sbaik nya tidak usah membawa bawa nama allah dan membawa bawa nama harus untuk ke pentingan pribadi,sad,2
duit gue 50k di gue duit,neutral,3
media official tv nasional kok ng eh kan ngegosip,neutral,3
biasanya kak shipping supplier ke wh nya kak tambahannya 300 won selebihnya untuk ekspedisi tax barang ku,neutral,3
buset ngeri banget,fear,1
tapiii efeknya baru kerasa sekarang mukaku jadi tipe muka yang less problem begitu hehe yang kalo jerawatan cuma pas pms doang kalopun lagi breakout ilangnya cepat padahal cuma dibiarkan doang dan enggak minyakan,happy,4
budayakan mengeluh jangan semangat,sad,2
mbak username warbiyasak nih memang nih threadnya aku sebagai perempuan baca thread kamu itu cuma bisa berdoa saja semoga kamu enggak pernah merasai yang namanya pelecehan sexual ya,happy,4
terima kasih buat kamu yang selalu ada di saat senang dan sedih senang rasanya ada yang temenin,happy,4
username wuish username saya tungguin nih film nya bikin film superhero terus kirim ke negara tetangga lagi biar film indonesia jadi trend,happy,4
enggak paham gue memang harus banget begitu gvk lo laporan kalo punya pacar ke ja3 justru itu waktu yang tepat buat ngenalin kalo te itu pacar lo goblok bagaimana te enggak kecewa gue juga bakalan marah kalo jadi te ini lagi sih ja3 suka sama lo hadehh,anger,0
sayangnya kanra masih belum puas,sad,2
plis jangan lihat rep gue dulu malu untung deh di hapus,fear,1
twitter masihkah selucu dan seabsurd dulu,neutral,3
mau banget disposable cameranya karena memang dari dulu pengin punya saja tapi belum sempat karena sayang duit,sad,2
aku infp dan di aku relate kalau ada hal yang enggak terorganisir tuh memang panik sendiri pikiran jadi enggak tenang terharu,fear,1
ada teman meminta gue rekomen dia buat masuk kantor gue ya bagaimana dia kagak siang kagak malam wa an mulu kalah gue yang fangirl dan emak-emak bagaimana mau rekomen kerjanya kapan orang begini,sad,2
ramadhan sudah masuk hari yang ke 20 saja tapi saya masih begini begini saja enggak ada perubahan padahal enggak tau tahun depan saya masih ada apa enggak buat ketemu sama ramadhan,sad,2
happy birthday sender wish lu all the best be happy ya besok giliran harinya aku tapi pasti enggak ada yang mengucapkan juga ya enggak apa-apa deh biasa,happy,4
awal menonton cuma 4 orang tenang banget 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya enggak ketolong,anger,0
merasa oon ketika tahu sesuatu dan tidak boleh di bicarakan ke orang lain nah kelalaian malah sebaliknya jadi malah merubah siklus dan alur waktu yang seharusnya itu terjadi,sad,2
kalo mau di suruh mati berarti kamu tolol,anger,0
takut blunder lagi ya jane nik bek kanan e ra dolop bisa lebih baik lagi,fear,1
haaaa syabar saja beloman waktunya buat ikutttt pemerintah ajanihhh yang ketumbenan mengasih liburnya kepanjangaaannnnnn sedih,sad,2
iya rupanya enak cosplay jadi nasa,happy,4
kak dorg suro 2 set,neutral,3
username wkwkwk laah aku yang masih menata hati dan menata diri setelah menjombs sudah nyaman jombs malah dikenalin sama masnya ku merasa belum pantas takut pelarian lagi entah pelarianku yang masih belum moveon dari mantan cowok idamanku entah pelaria,fear,1
terkadang teman saja tidak cukup kamu juga membutuhkan keluarga di tanah rantau thankyou for being my second family here guys cuma di depan kalian aku bisa ketawa puas dan enggak jaim,happy,4
kamfrett aa nyese gue vaksin ke3 sudah tau badan lagi kurang enak malah sok-sokan alhasil sakit benaran kan,anger,0
orang dulu siap mesyuarat satu kampung nak tentukan tarikh nikah takut bertindih susah orang kampung nak datang rewang,fear,1
menemukan bacaan yang bikin mengakak di setiap paragrafnya duh suka banget gua sama penulisnya,happy,4
semangat kak sudah terima chat wa dari kemenkes belum disana ada petunjuk konsultasi gratis online dan tebus obat,happy,4
username sudah begitu dari sananya hyung hahaha suka saling bully yugyeom kan memang usil ke semua tapi sayang sama hyung nya kalo gue suka di ganggu karena paling serius kayaknya yang lain kan masih ikutan lawak mungkin begitu hyung enggak tau detailnya,happy,4
username lutut lemes melongo kayak orang angong terus menangis tiba-tiba pengin jerit enggak bisa2 pokoknya kesel sekesel keselnya sama diri sendiri capek banget sampai jantung sesek dan itu terjadi berkali2 sampai 7th lamanya padahal pacar juga bukan wkwk,sad,2
kalo pusing sama sedih pasti jadi kangen rumah,sad,2
timeline masih menyapu timeline,neutral,3
ya gue takut rasa yang dulu bakal balik lagi bahkan takut kalo luka yang dulu dadang beri bakal jadi tambah besar gue enggak mau dadang sering ajak ketemu gue tolak dadang sering izin pengin datang lagi ke rumah gue tolak gue enggak mau sakit kedua kalinya,fear,1
maksudnya apa ya orang ke begini sengaja atau memang bego presidennya anjing,anger,0
kageyama koko ditanah abang,neutral,3
hukum bangsat hanya buat bangsat,anger,0
paling tuh berkreasi di kostan,neutral,3
gue dicegat sama dia firasat gue sudah enggak enak nih sumpah dia bilang saja gue kangen sama lu gue kaget dong anjritt gue diam kayak orang bego sumpah terus dia langsung pergi begitu saja meninggalkan gue yang lagi cengo,happy,4
fess ini es krim enak banget tapi kok sekarang susah ya carinya sender sedih nih,sad,2
mulai sekarang sering seringin latihan fake smile menjelang lebaran ditanya jadi kakak kapan nikah calonnya mana sudah ada enggak kepengen lihat ibu bapak gendong cucu hahahahaudah puasa hari ke 19 senang,sad,2
hi guysss jangan lupa cek berita dan ya terus saksikan dengan meriah konsernya hari ini mangattsss,happy,4
tapi tidak saya malah lebih memilih bercerita baru dan lebih banyak namun waktu mengizinkan saya untuk tau sampai mana tinta itu habis dan sampai mana buku itu akan ditutup kembali tepat beberapa hari lalu buku itu harus ditutup dan saya harus bergegas pamit,sad,2
di kereta duduk sebrangan sama pasangan bapak2 dan ibu-ibu yang tidurnya pelukan terus dari jogja sampai lewat cirebon sampai jakarta kukena sakit gula kaykanya sedih,sad,2
lucu banget yeseo sayangnya enggak punya tiktok nih sedih,sad,2
gue malu banget di idm masuk wc cowok,fear,1
but again aku enggak registrasi benaran cuma stop di situ saja soalnya takut kualat kan sudah dibilangin yang gap registrasinya tanggal 14 hehe deh begitu saja,fear,1
gavi araujo dikhawatirkan tawaran chelsea dengan gaji tuh,neutral,3
kalo mencolong malu mah kedengaran sama yang punya,fear,1
enak ya bangun tidur langsung cuddle sama ayam,happy,4
orang indonesia enggak ada takutnya kali cuman gue rasa mereka takut dengan agama baru yang dipaksakan percaya yaitu c19 rokok saja ada label orang sakit tulisan membunuh tetap saja dikonsumsi terus kecelakaan terbanyak adalah motor usernya makin banyak ada bom saja dekati kontenin,fear,1
tema photo ini adalah putri popok sedang tidur siang hahahaha halo semua nya akhirnya photo kimora username baru bisa posting setelah 1 bulan kimora lahir mohon doanya ya terima kasih,happy,4
semoga roboh dan menimpa mereka baru kemudian akan ada himbauan keras untuk tidak naik naik sembarangan ke atas situs sejarah sadis terpaksa pekok berjamaah garansi seumur hidup url,anger,0
tahukah bahwa terdapat menunjukan bahwa sars cov 2 virus covid 19 dilaporkan juga menginfeksi sih ketahui infeksi sars cov 2,neutral,3
greget perasaan lama amat apa memang guenya yang gasabaran tpnya gih ya huhu enggak bisa sabar apa memang belum di update sama shoppe username,anger,0
tapi gaji dan honorer masih sejahtera penuh bagaimana,neutral,3
ya tuhan pengin pacaran tapi takut berujung malah manfaatin anak orang kan karma ada,fear,1
serius aku saksi dua orang yang semangat buat terus lanjutkan hidupnya karena kamu dan itu dua orang yang sangat kusayang dalam hidupku aku tidak bisa berucap hal lain selain kata terima kasih,happy,4
username sampai merinding dalam hati aposeee tiap lihat explore ig gue bingung deh siapa teman ig gue yang like follow secara ig gue bubble banget karena over curated haha seram ya rasanya kelebatan2 film g30s sama berita kerusuhan di tv menyertai foto-foto,fear,1
mulut berkata jalani saja dulu sementara hati ngedumel deg an bisa skip enggak sih,fear,1
kan yang goblok lu dan sejenis lu kenapa the jak di bawa-bawa payah deh ah isi sepiteng username username username username username username,anger,0
poin 1 2 okelah poin selanjutnya itu lho gue cowok saja marah bacanya,anger,0
stroke paling ampuh adalah bio nerve di wa 0812 7571 3754 atau 0811 805 663,neutral,3
i back setelah sekian je acc kan,neutral,3
kebutuan menjelang hari lebaran semakin mendesak apa pun segalanya harus di beli sementara harga sembako dan pakean semua nya serba ganti bandrol harga ya semoga di beri kesabaran hati jangan kita terburu oleh hawa napsu setan yang tak bertanggung jawab,sad,2
sedih aa tahan ngantuk kot,sad,2
happy birthday marr bahagia terus ya,happy,4
deh hari ke 6 pun still kena marah pasal panadol,anger,0
enak sekali apalagi belin gue baksonya di makan bakso yang pedas sangat enak kali ya,happy,4
namun kuakui jika tebakan pak seno dan ibu tuti pagi itu betul terkait keikhlasan kami kami belum ikhlas coba kalian pikirkan apa yang kalian abaikan dari sikap kalian yang belum juga ikhlas ini kami diam,sad,2
karena gue sedih karena hyunho gue harus bikin au fluffy yuk little blessing markitabuat,sad,2
well jujur gue keluar air mata waktu dengar kabar username ini bakal bubar banyak kesan yang bisa gue dapatkan disini bisa tertawa bareng bareng diskusi bersama ya walaupun sebatas chat di group line enggak ada sepah sepuh fan disini karena semua sama dan 1 tujuan,sad,2
lega banget bisa ngelepas rindu yang sudah sangat mendalam ya walaupun cuma jemput kamu di stasiun dan mainnya cuma dirumahmu saja but for me itu si been very happy,happy,4
seriusan mie gelas masih lercaya didalem kuli 2 bungkus auto bego kekenyangan,neutral,3
gue enggak sok pintar sih lu bodoh gue begitu,neutral,3
begitu kan mereka di,neutral,3
melodyjkt48 hal ataupun hal memberatkan tak asal,neutral,3
buset parah banget ya logika ibu ini ini keluarga ibu yang jadi karyawan enggak ada yang merasa keberatan ya dengan kebijakan timpang ini lu cek deh lapangan banyak penganggur pesangon dari perusahaan suka enggak jelas ngomongi jkp enggak semua orang juga mau di jkp sampai kesel gue,anger,0
sange sama perempuan lain puasa tahan diri jaga pandangan bukan poligami bangsat lo miskin tapi gegayaan poligami tuh bagaimana ceritanya nanti istri jelek enggak keurus karena lo enggak kasih duit langsung ditinggalin heran gue kenapa laki laki punya otak enggak dipakai deh,anger,0
banyak yang bilang kamu itu sudah jadi guru jiwa keibuan lelaki mana yang enggak mau coba ya meskipun materimu enggak seberapa tapi banyak yang kagum tersenyum dan billang allhmdulillah ternyata dekat dengan banyak anak kecil dapat berpengaruh positif dalam diri kita url,happy,4
itu si like a circle of stupidity atlit enggak diurusi duitnya buat bebenah ini itu biar atlit yang datang dari luar negeri bisa nyaman disini tapi atlit sendiri kurang gizi belum beres bebenah eh salah satu stadion dirusak supporter karena timnya atlit main jelek what a moron,anger,0
ya allah mau nyerah tapi harus semangat sedih,sad,2
username lah yaudah kagak usah dilihat atau lu ada gangguan jiwa kayak gua yang sudah tau kagak demen tapi diliatin mulu toh duit juga duit dia asal kewajiban dia sebagai istri ibu enggak terbengkalai mah gua lebih enggak suka dia karena beberapa sifat ke,anger,0
saya tanya serius ya bila username mengumbar ngember nama debitur ke media bukankah melanggar pbi username kerahasiaan nasabah url,anger,0
iya enggak sih jawabnya rebahan,neutral,3
ini orang bruno mars,neutral,3
semangat hari ini,happy,4
bro gue juga penalty,neutral,3
aku sudah pernah menonton kisah seperti ini sebelumnya dan aku benci endingnya,anger,0
dmn2 enggak kedengaran bersuara keras fraksi dpr pks kan,neutral,3
sekitar jam 20 00 hari ini saya naik trans jogja dari jalan kaliurang depan dd ke bandara di dalam trans cuma ada ada saya sama seorang bapak sumpah suka banget sama pelayanan mas masnya sudah ramah senyum dan enggak sungkan mengajak mengobrol para penumpang salut username,happy,4
national monument monas hanya bejarak sekian ratus meter dan terlihat setiap hari dari kantor tapi menyentuh dinding pagarnya pun belum pernah,sad,2
nahkan baru ini sepanjang sejarah satpol pp sop enggak masih nurut perintah,neutral,3
kebanyakan follow takut limit,fear,1
takut banget loh,fear,1
ini kalo gue isiin kayak begini bisa2 habis di comot ponakan gue terus di membagikan ke teman-teman nya baik nyerempet bego dia,anger,0
toh ya gue jelasin ke kalian kalau gue sayang dia karena dia sahabat gue lu enggak pada percaya juga kan lu pada ngira kalau gue itu cinta sama dia hei plis di highlight kalau sayang itu enggak melulu soal cinta cintaan,anger,0
pagi pagi buka twt langsung dapat kabar baik jimin sudah negatif dan tinggal pemulihan pasca operasi senang banget aku tuh sudah lega rasanya terus jaga kesehatan ya baby mochi,happy,4
alhamdulillah point tiga lagi pelan pelan merangkak naik matursuwun username tetap jaga trend positifmu ini perjalanan masih panjang yang berangkat away hati hati dijalan sarewa url,happy,4
pura pura enggak,neutral,3
butuh waktu yang lama untuk kembali percaya dan berdamai dengan rasa kecewa,sad,2
kalau ini beneren kiranya kau bahagia disana bersama orang lain,happy,4
ada untungnya juga semalem matlis enggak kecewa karena enggak menonton mu wkwk,happy,4
oke berarti dianya panik jadi jawabnya enggak konsisten wkwkw,happy,4
pengin bilang ke sesama perempuan lah bego bego kali laki laki enggak worth begitu loh kalian tuh pintar sifatnya di luar sana cowok kalian begitu,neutral,3
enak dong kalau di angetin,happy,4
cinta sekali sih tapi sayang tuh ceweknya tidak ngangep wkwk,sad,2
banyak orang marah karena username bilang pks melahirkan 2 koruptor besar katanya itu oknum goblog keterlaluan oknum berlaku untuk kelas kroco kalau kelas kakap apalagi presiden kok oknum memang dia bisa dapat projek tipu tipu kalau bukan karena presiden parte username,anger,0
crossovernya chigiri pulang kunigami noh di pojokan,neutral,3
have lu ever malem2 menonton film enggak sedih tapi sedih melihat hidup lo,sad,2
sumpah anjrit ngerjain revisian tuh kenapa berat banget sih malas nya ituloh kayak paling beraat banget suka heran sama diri sendiri,anger,0
bestie gue mau nikahh enggak tau kok rasanya sedih ya,sad,2
kalo parungpanjang selalu di hadiri jutaan debu yang membuat warga terdampak ispa hingga 3700 lebih jiwa pak enggak percaya pak saya punya data nya dari puskesmas kok kapan mau main kesini pak username username username username username url,anger,0
dipikir eh begitu bisa,neutral,3
debat panas rocky gerung vs ruhut sitompul rosi ilc indonesia lawy url lewat username bagaimana yang bilang jokowi kacung om username diam,anger,0
terkadang tidak peduli berapa banyak orang di sekitarmu kamu merasa sepi hanya karena kamu berharap dia yang kamu cinta ada di sisi karena kamu sangat menyayangi dirinya,sad,2
adalah orang mengetahui atau orang ber dengan kok radak terkoyak nalar ini,neutral,3
stroke lumpuh kanan adalah bio nerve di wa 0878 7763 8496,neutral,3
tararumben pens emyu teu ti temlen nggeus tiasa nyak,neutral,3
kaget lihat reply fan sultan semua kayaknya,fear,1
pendidikan paling tak dulu is kenapa sejak fasiliti compare dengan smk ke,neutral,3
sih tapi bikin oleng bangtan tuh daya tariknya,neutral,3
ya kecewa indak di stiker nya lagi,sad,2
katanya dulu jeno pernah mengasih hadiah powerbank moomin ke renjun ya kata jeno biar renjun selalu ingat jeno terus pas renjun pakai powerbanknya oh terus jeno juga pernah bilang ke renjun bisa enggak sih kamu suka sama aku kayak kamu suka sama moomin aku cemburu wkwk lucu banget,happy,4
apapun diberikan gildarts,neutral,3
ke bego kalo,neutral,3
hamdulilah sih fifa ternyata adil wkwkwkwk sok happy finally username song will be played at the stadium too yipiiee,happy,4
username sehat tiap hidupin data seluler selalu muncul notif yang pemakaian lebih dari 500mb terus data seluler otomatis mati begitu terus berulang padal kuotanya masih 1 gb lebih akhirnya enggak bisa dipakai respon yang solutif sudah berkali kali kayak begini hati,anger,0
read this before dengar lagu mark sok bila dengar tadi teringat tweet nih sedih di senanya lagu nih,sad,2
rabu 06 06 2018 anakbujangku selesai menempuh pendidikan di tak bhakti ibu bakauheni eit ternyata ia dapat piala juga hehehe,happy,4
dimesjid jaga jarak di mall desak desakan demi kaos rebutan wooii sudah 2022 masih juga tolol,anger,0
iya anjink ngakakk sampai kudu menampar diri sendiri terus kayak hidup lo bego,anger,0
sedih gua jadi enggak depat anjir,sad,2
polos banget kamu v ada yang hate kamu malah kamu anggap bercanda benar enggak menyangka masih saja ada yang enggak suka sama orang baik seperti ini,anger,0
waktu itu kami bertiga puluh dipilih dari sekitar 300 orang yang mendaftar ya bagaimana enggak berasa bangga workshop kami diajar oleh fajar arcana agus noor dan seno gumira ajidarma foto masih username url,happy,4
isu kristenisasi itu sama saja dengan isu kebangkitan pki tanpa data minim fakta dan bilapun ada tak lebih dari oembingkaian di kuar konteks isu yang dibuat untuk membangkitkan hantu demi keuntungan politis dan ekonomis,anger,0
edisi valentine samsung galaxy s22,neutral,3
kalau di lihat kebelakang ternyata sudah 4 tahun terkhir kali benar benar berjuang sampai titik akhir dan sekarang untuk memulai lagi kayaknya masih malas atau memang belum bisa membuka pintu yang lama terkunci atau hanya takut saja yaasudahlah jalani saja hidup ini,fear,1
orang tuanya oh begini toh kelakuan anakku yang sebenarnya sambil muka emosi ala sinetron yang mengomong dalem hati,anger,0
istimewanya sedekah di hari jumat,happy,4
ada orang yang berubah jadi lebih positif atau negatif kita enggak pernah tau the biggest reason kenapa dia berubah kalo salah ya dikasih tau jangan dihujat,sad,2
11 25 selasa juli2018 lihat berita para tokoh tokoh elit politik isinya saling klaim konflik beda pendapat lalu menjatuhkan macam otak di dengkul saja 2018 masih begitu jijik gue,anger,0
mental lo tuh miskin banget anjingggg literan 17k giliran lo butuh baru koar koar benci banget deh gue kalo begini,anger,0
gue merasa cringe banget anjir dari kemarin kayak mau mengetik kak tuh a nya suka hilang jadi kakak memang sama saja sih cuma kan kesannya baku banget kayak gue mengetik kakak tapi di singkat jadi kakak hehe kocak and mengakak deh pokknya,happy,4
di usia 45 tahu walau rasanya muda ternyata kaku belajar sesuatu yang baru sadar sudah terlambat jadi atlet tapi hobby mengurus organisasi pembinaan olahraga olahraga bisa jadi medium komunikasi yang baik seperti beberapa bulan lalu di bandung bicara kebhinekaan url,sad,2
ingat hepatitis berpotensi timbulkan dampak morbiditas dan mortalitas termasuk penyakit kronis dan silent killer seram kan,fear,1
yuk semangat ngeba,happy,4
pengin marah marah tanpa sebab,anger,0
buset sedih tapi wkwk,sad,2
drtd absen harus emosi dulu baru sidik jari benar-benar kebaca,anger,0
alhamdulillah ya allah engkau telah memberikan aku kesempatan untuk memberikan sedikit kebanggaan kepada kedua orang tua yang senantiasa memberikan doa dan kasih sayang nya untuk saya semoga kedepannya dea mampu memberikan banyak kebahagiaan kepada kalian mah apa,happy,4
paling disukai orang bb orderwa 085799289494 bbm d19cb7a3,neutral,3
apalagi buat aku yang suka analisis sikap perilaku orang dan mudah ilfeel bila tak sesuai penilaianku suka lupa kalo diriku ini juga enggak lebih baik sikapnya dari orang yang aku ilfeel ini,sad,2
pertama kali ketemu pas bayi umur 3 bulan dan sekarang sudah 6 tahun kelas 1 sd time sok fast namanya raditya yang punya cita cita jadi petugas pemadam kebakaran pintar ya boleh sekohale,happy,4
awali harimu dengan mendoakan seluruh keluargamu dan hidupmu bisa hari ini dengan,neutral,3
username username username username siapa yang tidak mengakui kalau aher itu gub hebat lihat saja prestasi jabar pemegang kasus intoleran tertinggi periode 2015 2017 kini 2017 2018 akibat imbas pilkada dki yang diusung pks jakarta,happy,4
dengan berbeda suku dan agama marilah kita jaga persatuan persaudaraan kita jangan sampai adanya pemilihan presiden dan bupati kita terpecah belah jangan sampai karena itu kita tidak saling menyapa kita harus tetap bersatu padu username,happy,4
suka marah,anger,0
mengajak balikan nya wkwk putusin tanpa padahal enggak bilang balikan dan anggap teakhir kali diselingkuhin dan wkwk,neutral,3
ingat enggak kita lagi menonton sambil gayem tempe mendoan persis di depan kita ada yang joget2 asik banget kayak boneka mampang,happy,4
follow deh nel lo memperkenalkan ankanya kyl bagaimana tapi aklo kisah teramat nih acc nya nnajeaa,neutral,3
lucu banget kakak tertua takut sama saya,happy,4
